x,y,f
-0.026005536245594003,0.45402510181190897,1.1731636430418555
-0.6835575553301436,-0.7084214656630043,0.4077062708194361
-0.77325299265839,-0.05408264650984943,0.7218952241054432
0.03555328594152811,0.01124757031249578,0.8383880401306211
0.6435260022780052,0.37319420184489305,1.161579655784472
-0.5703919097262519,0.746215555730228,1.30136920995678
0.4530572674069195,0.45654285800112854,1.1467269348922684
-0.9871571246235448,0.07327009329524757,0.7362351952400068
-0.7279848151799116,0.0700798176821391,0.9184421125364808
-0.4676557078208256,0.6042820043255683,1.0886925384629573
0.1723003000730374,-0.49019547753685183,0.6140443462089938
0.9624981041564138,-0.2052660993722247,0.8286321191820395
-0.5355602347629607,-0.4420056472344094,0.5530650542912255
-0.8568235206140133,-0.3856682317986828,0.5306053963520287
0.29100759781193786,-0.44263110424428137,0.6625424222499097
0.1477119560010731,0.6154752827439165,1.2971201577618447
-0.7966780550381021,0.32504243591793847,0.9482532210217041
0.5350353165937372,0.8002826245712823,1.4514098653702963
0.7340321027650037,-0.2679206943073849,0.8469076624523211
0.2869919242849614,0.7494601835600367,1.4108532695705132
0.4145772827989713,-0.026360621245898753,0.9351040667985077
-0.14352280441632942,0.7767697680634177,1.3377497300405152
-0.39714366420430136,0.8000765679556796,1.2938447459663711
-0.6997295178794891,0.25407800705704736,0.9159493779489841
0.6066864725651699,-0.372670417062626,0.7557767462731835
0.1529377270485903,-0.23918808127113267,0.8200773151164373
-0.2450739230752454,-0.35221690603283684,0.5697238735484506
0.08763637918003546,0.7293758308675252,1.3232296519370477
-0.8851974774080216,-0.0645992012293872,0.7465479696240549
0.8752285726051452,0.12857001810278978,1.036342839522773
-0.8042653518780317,-0.21648271609388098,0.6603161586464911
0.602594642077267,0.09688634173220416,1.043027923926378
-0.06559121394698626,0.4958843875831659,1.1376967432489684
0.0015062820693438636,0.4111911022157331,1.2080376980695915
-0.6965141673556196,-0.48067837738323443,0.5338678210902379
0.177002889980059,0.8254605390370445,1.4201217469885363
-0.42961985900093286,0.27303020917460785,0.9443418075950337
-0.7744701846051535,-0.6184905117889493,0.44052073717227946
-0.4500718707193883,-0.6397353020094694,0.3470561515927286
-0.6420093535569332,-0.008903402169132942,0.81647446135213
-0.8322080979878792,0.18327284284711245,0.7794501100603153
0.4922741688548495,-0.4561779150086123,0.6968066852842152
-0.46197466325537234,-0.49380877480851026,0.6182348193800986
-0.6771887627818656,-0.2685074116694565,0.576324157741976
-0.8010387527627162,-0.16878979277832012,0.6720160438050029
0.06242661264682021,-0.8718352412061254,0.40843621261503593
0.3996872179186297,-0.09239925031167703,0.8706972428477021
-0.4815142449384065,-0.16382798335339213,0.7394823278390039
