x,y,f
0.6006976432968986,-0.22711647998083268,0.8892571243902099
0.08912491939330859,-0.10914122806392211,0.8311057834771144
0.2284016345198655,0.1936648865609592,1.1535374896538535
0.09231578620970411,-0.9432998369416882,0.3785222482271165
-0.09441275502885753,0.3919987072925613,1.0763412830740169
-0.061918254036868785,-0.7386952723057518,0.3297290833172453
0.8802943894536712,-0.17620202006004582,1.133955202840994
0.374749784018824,0.4403729182044114,1.3100408689398835
-0.34627248328739724,0.6236181628790916,1.2516551080393006
-0.017222212433609746,0.9353067831500249,1.556981911706428
0.9771531822652277,-0.10746378841013204,1.1457307706543187
-0.6667410448581825,-0.6033439566961561,0.2878314887047337
-0.19778449319716637,0.42475016214131844,1.1583114190948962
-0.9202012787133818,0.3147487113655189,0.8319663990108038
0.40872720445832417,0.187114414814122,1.0764457342381428
-0.3686773130334662,-0.9223945131163179,0.16409636699297545
-0.48296164569447764,-0.38285226637757797,0.48862057175273266
-0.29575528693564423,0.1030796793864889,0.906534612216406
0.397404052309812,0.13041020525746802,1.1166884721186383
0.5449616815121624,0.49578113120923056,1.4790936716752665
-0.0815808034386932,0.08366380169049613,0.9154412538635515
0.4058248900993621,0.10533564355294332,1.112053460322012
-0.1880113606207548,-0.3930250633788143,0.4874989442759452
-0.8342044931405719,-0.374844531692218,0.30762842711438443
-0.8942647341288423,0.28958716303935855,0.8220139700959633
0.07239403319634177,0.49925851495540174,1.2657336230406422
0.024002854906756816,-0.07314380294198133,0.8657238978192741
0.3651644175372312,0.3289782177455011,1.256648694969849
0.26070764530246293,0.4827177470991271,1.3304533626619142
0.5605367872508222,0.021114636102542626,1.072623627480679
-0.8492306940426458,0.27991190340231625,0.881029309726519
-0.8636086649805474,0.1651825374151865,0.7234657185350196
0.31588527894536494,-0.24684084450587368,0.7681268703346614
-0.7135799742138336,-0.11428274914635936,0.638917807799601
-0.03261830126855184,-0.3698358399590429,0.6769871896031323
0.7546174654796839,0.6223930390812973,1.6301598531445662
0.8966896503108098,0.3882660670725019,1.4743246665542908
-0.03380120628835088,-0.3394530331298593,0.6388166268852077
-0.8519482490840696,0.4362731046667268,0.9968057009039154
-0.09549757886712727,-0.036657261406440024,0.7915623164273101
-0.37157106014806185,-0.909135935292922,0.2105327465176142
0.041127800357231785,-0.5830920344924313,0.5420710317401738
0.008158545579308476,0.039299021334963075,0.9147259498028238
0.04950477704981693,-0.04469811111477122,0.8135831180091988
-0.046974441434325144,0.7476762852064412,1.3661658918987092
-0.4772794792434455,0.2194409412137449,0.8699975947708172
-0.7672676578196359,0.5084382933963679,1.0075824006701775
0.47883340923380646,-0.16744656520130513,0.882963359440956
