x,y,f
0.1743873928213719,-0.6294259677814414,0.17315116341193298
0.8661539869051166,0.278431916853168,0.9200693850667582
-0.16931382816746565,-0.7886128157259269,0.1657188371720284
-0.1303470700137911,-0.043501452318681785,0.5891933413458855
-0.5319898163676042,0.7884598659923913,1.4845268437484997
0.6795307850984195,-0.26208395677427604,0.39210162690293077
0.005884386877201623,-0.2826404678009677,0.42338560263701
0.24993145875287437,-0.7498031260093101,0.12319976147696442
-0.47648747289252247,-0.48880710438395863,0.33344706212078346
-0.5372975380940159,-0.16819896305874762,0.6221558822979775
-0.10630806436821828,-0.5151058660087723,0.2839743281646376
-0.9578282894086321,-0.1755289081925031,0.6991591762871612
-0.8404041764820183,-0.10247569192155591,0.7047144377441327
0.03518868084423723,0.5069778953479535,1.0885859266732576
-0.07570812685684397,-0.5858147642692926,0.16435912768789404
0.6859170546788178,-0.016918198832874796,0.6790092198648855
-0.09209523763406659,-0.17229567428457476,0.44733682867994307
-0.49283803496547385,-0.23699633425906036,0.5164739953901691
-0.3800275270422652,0.4768067101729416,1.138160348412051
0.7250350093225087,0.30982887454241714,0.9447396350491379
-0.04301866320250712,-0.15849974149026483,0.47498279515523295
0.0914863494257911,0.9545567847893262,1.4904044119980073
0.10743693122630467,-0.47678431182764985,0.3278091601980139
-0.23620461081002353,0.2856877711133199,0.9394933205155684
0.8726041432752274,0.4195043118903991,1.0466024770723672
0.19079208917623136,-0.8484206291726702,0.00983143307170713
-0.7462548422649334,0.6292788637630369,1.4727636455819957
-0.5763746672717031,0.7262584540207593,1.505860115836344
-0.924619639328248,-0.09381471481644213,0.7470364369511546
0.3157379886225168,-0.5529979544373025,0.23312719660451584
-0.26608604215939197,0.7910156798535175,1.4838451970805986
-0.3396140400708151,-0.09031159863692513,0.6269124532781717
-0.43904255957614713,0.8887414406480394,1.621339113144953
0.3834457175169012,0.3825945246694773,0.9842828524556625
0.11517795758232222,0.20760024112725686,0.7560330038881331
0.8453956897843811,0.4688783479088092,1.1316436198712292
-0.7838194759542414,0.1854900924767075,1.04190101589803
0.37081470652231374,-0.45615671464239893,0.21460924247711194
0.5842454810240699,0.44940802725555246,1.1207639765278248
0.5647328961745691,-0.7473741376592559,0.12957780659283702
-0.7646487294335701,-0.5347029857083105,0.3404995679120635
0.8524466768148427,-0.49992374080595237,0.2552695885241228
0.4346114404956687,0.8902122297463891,1.4948033773952216
0.656054473651331,-0.07408767019529863,0.6283606696732583
-0.1641263915309021,-0.23950524715773755,0.4748784766868772
0.3854144693053227,0.4780996206749336,1.1307553737198135
0.8315190475537524,0.5038589549182589,1.068999173713375
-0.5957902531788162,0.40728196293488333,1.178903063895448
