x,y,f
-0.9324277096175687,-0.2917524255887169,1.1498706496144262
0.6688467259528378,0.47345418481590307,1.1929186678547636
-0.5204531280642497,0.3915758853077248,1.3611026862497642
0.5673219693540957,-0.11358754453065342,0.7270827522500997
-0.12793866840138138,-0.2659733933705133,0.7009152858128217
-0.4666401641603845,-0.4696662642405713,0.8920954869880795
-0.6125531999288325,0.38974365688290075,1.4437935069152965
-0.199766313750414,0.06014975784924928,0.9472239042425389
0.0930918393911114,-0.3988159572251017,0.7018065739628525
0.903365917463063,-0.005004871635510276,0.8811566627219848
0.6419697777858736,-0.2868276619263155,0.6121299192773012
0.6200235348216723,0.31698621678604827,1.0250277668951513
0.250763034541765,-0.12041638555956213,0.6887863444498415
0.05167825666824825,-0.9311408541379057,0.502437277449064
-0.6054562445911029,-0.062081192990271775,0.9726107508891547
0.5718969360148333,0.6101870783311916,1.2580095122452044
0.01740506073135624,-0.14396616595053516,0.7574649777745638
0.6056533773078445,-0.10257033756604683,0.7610865494534936
0.13909487701296186,-0.0865889414398683,0.7075134593569686
-0.35330225549644323,-0.7765691910702339,0.6559733322987246
-0.6121037887935784,0.2987957390652574,1.329853690756627
-0.8037448396545922,-0.194164676007111,1.122367303754885
0.5532446028480327,0.24554408519060955,0.9619318164579693
-0.08789218823788675,-0.343528298089873,0.6088827842424391
-0.6613374439538887,-0.48907805983751623,0.8657611219667045
0.7088214002499142,0.3427049855523229,1.0396527559187272
-0.5174831477756001,0.7353335452737514,1.7192800197267675
-0.4577683736361378,0.7790163306742539,1.622749304970692
-0.9307917449202138,-0.3593793808326539,0.9473228167418247
0.6187447364909933,0.3051044843283048,1.0107009862106857
0.7343471889198637,0.13958368439656205,0.9858606504017753
-0.33453220490095337,0.00752528979211096,0.9287305536459036
0.058875246283789304,-0.6460883837812995,0.5490779666232818
-0.701229291936791,-0.7008786453288108,0.8334141244121904
0.16133240575678293,0.46578450242432573,1.1636004334001089
0.3523663187563947,0.2270385116118134,0.9247635465693975
0.2337839591674204,0.6437803036318492,1.315721748652263
0.11608952752182185,-0.9618460178638386,0.467382578419345
-0.059387959448625065,0.39051049893051404,1.222505502042513
-0.3047168469219052,-0.15199258471248075,0.8705618389822467
-0.4986614719806683,0.8157882730809679,1.7282577003679969
-0.0976443938735916,-0.4212285792532792,0.6481766197436536
0.6047303362020919,0.47099594465642625,1.1116748076931817
-0.03459196015775921,-0.3905789332981712,0.7090789523008305
-0.31326993420366633,-0.7657448503553214,0.6417345878594818
0.8409143525381386,0.06420291917937189,0.8168512231507105
0.8061052269383747,0.25664300992392197,1.0328925814734355
-0.23262769892822213,0.1083061025771506,0.9622921931481464
