x,y,f
0.5336615397968718,-0.03620313410099849,0.8325058214474492
0.34133298745143825,-0.620857137665212,0.2851560700681153
-0.6415854068533909,0.22157887438728688,0.8914647476574925
-0.0060048411475864425,0.09058766752755021,0.6350421794699774
-0.4938558412059496,-0.10746022209376564,0.5673088389100918
-0.201190705055479,0.31673941773363057,0.8595484870945503
0.22523454340244398,0.5961837582324259,1.4555330731805816
-0.30209345710377034,0.043058032244993626,0.6320708911490542
0.17162944168274222,0.7244942089212209,1.5614085328552139
0.058046035509425754,-0.8414087016933635,0.2588101590973194
0.14781435040239205,-0.8693334913835725,0.15415885650672734
-0.5597860918934788,-0.3515717531541055,0.5226415718310402
0.8275102793428896,0.0022246262196638066,1.024646941611947
-0.568235911629582,-0.7055650837608713,0.2655105920045438
0.2501195423931806,-0.3445104292373707,0.4222942746029084
-0.3438856008253603,0.5454093040323861,1.2899330380021077
0.1861671587221289,0.23280345762990545,0.9016543705710985
-0.38938517200420614,-0.863579308648339,0.17914678792323357
-0.05725351402367813,-0.028635988576476423,0.48238117017681836
0.6944112228258705,-0.6703356527428177,0.49167771685822176
-0.7698598189535626,0.2418287901935096,1.0384151320812272
-0.4481314745445462,0.30346561309947356,0.9930462359223845
0.4838940575168253,-0.3526595510388089,0.49605153237450855
0.27546518885961846,0.3354140978397628,1.0557310275053806
0.6513803090258327,0.49844900788209756,1.4046244513879111
-0.023264509586250075,0.23030048167047276,0.8569639269980415
0.23205359460294267,0.5923499524540412,1.349632555331586
-0.7895332604622786,-0.4580558465289615,0.49783406701013916
0.3017718359508823,0.18037713478067524,0.825157933557168
0.6138020610927507,0.40572197454655334,1.1874214561685537
-0.6672054486197939,0.5554124838777795,1.3309210135206182
-0.09244983326671499,0.6189987479140304,1.483764914444214
-0.47278128515387274,-0.7739673841372523,0.23138224954370742
0.9009935099137877,-0.3888582018928075,0.7343451381241893
-0.18339531930175745,-0.38562793882208857,0.30975304865713604
0.17053019003165867,-0.3823569885436299,0.4991862888112656
0.026106786960318016,0.02522836461188393,0.5646010088528962
-0.11298968061549944,-0.5703802454769934,0.3094454163246707
-0.5001221057887499,0.001681108923425518,0.6280463442073714
-0.8256172080930452,0.13686209488722775,0.9986482373582329
0.4808806176078662,0.3594578910668812,1.1153282943646359
-0.04449894145121159,0.8227145709553249,1.6841439149993198
0.07092547724212088,0.1294525562186,0.7482340013730139
-0.22317749152794067,-0.38868556514495445,0.3133781913083664
0.12700955076405662,0.614324308682225,1.3230999426021806
0.08060210798540401,-0.8731893793804819,0.21884821215682226
0.7175853360717843,0.5164312712516818,1.5105586037771597
-0.3843495876636423,-0.7329687444811316,0.17112973812960522
